0.078547,2.328444,0.021780,1.365509,-0.549404,0.078870,0.499354,1.440817,0.198912,-2.360218,0.672651,-1.011905,-0.654196,-0.952303,-1.896084,-0.247873,-0.083313,2.205668,-1.344192,-1.296708,1.379840,1.074284,-1.168916,0.817147,-0.148960,-0.123698,0.310561,-0.980048,-0.050363,0.185887,-0.265843,0.590525,0.864988,-1.087300,0.554561,1.090689,1.490613,1.704865,1.929987,1.858676,-0.694879,-0.149396,-1.575523,-0.814179,0.221075,-0.854256,1.658257,-0.776933,0.117499,-0.394165,-1.972199,-0.210400,0.627859,-0.190965,-0.162583,1.491368,-1.128380,1.361354,-1.878214,-1.481932,0.576412,-1.851567,0.645400,-0.776739,-0.988604,-0.690279,0.035231,-0.353593,1.484294,0.438912,0.370566,-0.109171,0.421191,0.908734,0.151208,-1.751214,1.736039,0.177051,-0.939164,2.002949,0.057953,-0.410634,0.098991,-1.952495,-0.548831,-1.491211,-0.293893,0.991097,0.010297,0.714717,0.755383,1.276301,0.905505,-1.513858,1.242258,-0.183340,0.677104,-1.080924,0.372483,-0.702713,-0.399934,-0.448512,-0.042484,0.787035,0.309203,0.071393,-1.186382,-0.112424,-0.397070,-0.442172,1.853012,1.107679,2.801978,0.576937,-0.687221,0.193121,0.178438,1.064684,0.558096,-1.288609,1.076189,0.343917,-0.291015,1.668829,0.442317,-0.318299,-0.623261,0.328992,-0.444443,0.097673,1.469053,-2.444975,-0.495042,0.480551,1.064920,2.912898,1.188519,0.177923,0.414041,0.250103,-0.971414,1.077316,-0.993127,-1.063226,0.279773,-0.083273,1.303675,-0.958647,0.101004,1.500950,-0.763233,1.215833,0.748557,0.979998,-0.768469,0.550782,1.142241,-0.357188,0.463492,0.909497,-2.525663,-0.791524,-0.672208,-3.427537,0.298170,0.937422,1.671693,-0.370689,0.427811,0.827002,-0.131282,0.453930,0.643461,-0.062467,-0.326867,0.251090,1.007507,0.807568,0.532086,-0.490055,-0.345500,-0.910773,0.316687,-0.380406
-0.064676,-0.455036,0.448269,0.392147,-0.794885,-0.360848,0.854402,0.694892,1.422919,1.218951,0.888815,0.326079,0.868599,0.207778,-0.379876,0.441639,-0.153577,1.906207,0.139061,0.172181,0.708951,-0.477187,0.108241,0.071192,0.818307,0.477457,1.762955,1.024494,2.022560,0.215808,-0.511004,-0.261984,0.885071,0.059321,1.088972,-0.918579,-1.067262,1.586832,1.177681,-0.393480,0.993255,-1.203719,-0.776407,-0.576350,1.898925,0.668262,-0.003929,-1.529450,-0.293401,0.452863,0.137012,0.887042,0.379009,-1.764302,1.965810,-0.573869,-0.138313,-0.013283,-0.627477,-0.593815,0.062965,0.041963,0.795349,-0.416868,-0.498488,-0.936957,-0.037531,-0.450564,-0.105808,1.953939,0.540873,-1.254875,-1.594592,1.910981,-1.471215,0.254649,-0.256977,0.864469,-3.058436,1.500614,0.278794,1.912782,-1.048568,-0.165905,-1.225136,1.914126,-0.959743,0.575759,0.872027,0.502799,-0.421479,0.467904,1.839156,0.552235,0.774218,-0.839149,-0.223133,-0.387603,-0.229170,-0.950410,1.374495,-0.536492,-0.068550,0.884494,-0.250286,0.925985,-0.990329,1.746487,-1.861215,0.277489,-0.595149,0.065642,0.558613,-0.060911,-1.126872,0.896324,0.993824,-0.004448,-0.195434,2.523618,-0.150994,2.381947,0.212424,0.105561,2.216615,0.179747,0.370286,-0.909906,-0.455975,-0.483292,-0.571289,0.378559,1.478781,0.274356,-0.604688,0.524080,-0.218567,-0.177317,0.796053,0.637224,-1.041148,1.219902,0.037717,1.538599,0.289992,-0.511287,-1.718844,-0.610432,0.736413,0.541553,-0.551236,-1.516156,0.006592,-0.985759,-0.382373,-1.199645,-1.476596,0.683304,1.292110,-0.372204,-0.509133,0.810405,-0.975807,0.108339,-0.963055,0.967555,-0.787110,0.536830,0.787911,-0.503852,-1.765041,0.660960,0.867334,-1.322287,0.194923,1.638757,-1.708463,0.512404,1.811355,1.352725,-0.503585,-0.079249,-0.583752,0.234167
0.102201,-1.094076,-0.413785,-0.878973,0.778540,1.623469,0.166660,1.814261,1.813958,0.233409,-0.824536,-1.566780,-1.790342,-2.452036,-0.343345,-1.038274,0.598123,-0.147603,-0.899767,0.491357,0.590961,-0.273800,-0.459301,0.114295,-0.168950,0.146105,0.915739,0.878003,-1.137094,0.793513,0.529089,-1.010496,0.936527,-0.762057,-0.680755,0.655277,-0.975262,-1.804792,0.971152,1.519297,0.297954,0.900277,1.074256,1.385963,2.340337,3.311163,0.874278,1.325432,1.234424,0.730504,-0.515542,-1.280307,1.125425,-0.295248,-0.861760,-1.218617,0.477888,1.178033,-0.022457,0.376966,0.214727,-0.545368,-0.992572,-0.058838,-1.166336,-0.674121,-0.199438,-0.166900,-2.577505,0.756558,-0.732233,-0.227448,-0.637336,0.008587,-0.861439,-0.526258,0.454374,1.478150,-1.058161,-1.602650,0.855341,0.817785,1.008343,0.236651,0.241720,0.210902,-1.364565,-0.582189,0.915086,-1.208551,-0.721490,-0.691211,-0.915035,1.458841,-0.663378,-0.662324,0.862780,2.823773,-0.375083,0.358561,2.652546,0.671676,0.045318,-0.886438,-0.823270,0.523110,1.058005,0.626307,-0.379586,-1.571239,-1.446707,-0.603741,0.312004,0.700796,-0.447416,0.076957,0.550501,-0.446400,-0.537644,1.087710,-0.542226,0.608404,0.277701,-0.501684,-0.844519,0.221802,0.014782,0.325592,0.642290,-1.832711,0.761570,-0.522996,-0.512488,-0.788887,-0.481305,0.110244,-0.736318,0.661121,-0.132958,1.488328,0.140807,0.153832,-1.505025,0.008912,1.013185,-1.349431,-0.289528,-1.186580,-0.764358,-0.009063,-0.822665,0.525067,0.078697,-1.740549,2.104694,0.265057,0.146934,-1.434705,2.704159,-0.915856,0.913156,1.224082,0.539089,-0.391512,-1.726671,-0.411943,0.809573,0.038331,-1.127331,-2.050019,0.729877,1.648467,0.444006,0.304423,0.743020,1.292910,1.341297,0.008050,0.864896,-0.024514,0.785869,0.183120,0.239073,-0.640919
-0.363694,0.198304,-0.958561,-1.194110,0.859731,-0.034143,-0.809980,0.487717,0.514999,0.446733,2.207544,-0.376752,1.493820,-0.144396,1.306613,-0.844580,-1.412912,-1.491985,0.239209,-0.623517,0.796856,0.243552,-1.543358,1.813450,0.255447,1.176417,0.748028,-0.189350,-0.911622,-0.665147,-0.318606,1.703790,-1.012633,0.315656,-0.126731,1.658961,-0.334449,0.813713,-0.768087,0.097486,0.925001,0.551421,0.687225,1.398947,0.421474,0.087278,-0.911176,0.175555,-0.744266,-0.516934,-1.333230,0.014472,0.201911,-0.109396,0.102233,0.112220,-0.223108,0.199091,-0.604904,1.438246,-0.251394,-0.026733,2.048988,0.836660,-2.234991,-0.256239,-0.805312,0.132081,-0.034150,0.382416,-1.228663,-1.333694,-0.386462,-0.847280,-1.054175,0.924302,-0.552987,1.804819,-0.901400,1.563055,-0.567874,-1.117303,-0.185102,0.792300,0.000352,1.541554,0.369339,0.876659,2.048164,-1.315624,-1.167887,0.775648,-1.457335,-2.362679,-2.046276,-0.113514,0.695010,0.285917,0.678657,-0.681133,-0.414311,0.515800,-0.859330,0.289692,0.950448,-0.403710,0.829778,0.591251,1.201817,0.324985,-0.632435,1.042152,0.279131,0.260586,0.128035,0.433668,0.463468,0.457923,0.210514,0.182309,-1.174579,0.036042,0.937710,-0.016706,0.606396,1.546434,-0.894090,-1.370247,-1.764464,-1.464454,-0.256236,-0.773505,-0.645473,-0.341667,-0.140998,0.377695,-0.573661,-0.351436,1.334606,0.593065,0.587674,-0.155454,-0.772886,-0.209765,0.792701,1.156228,3.091774,-1.122747,-0.891669,0.080069,-0.874729,-0.479813,0.583798,2.643858,-0.127494,0.031871,0.499077,0.652298,-0.185687,1.368370,-0.854714,0.326265,-1.971906,-0.231697,-1.225009,1.287668,-0.062461,1.926513,0.201409,0.086566,0.668521,1.506492,-0.374176,-0.647731,-0.137469,-0.529066,-0.104951,0.406847,0.717399,-0.346585,-1.696892,-0.179383,-1.628019,-0.134120
-0.987674,0.648381,-1.212113,-0.770099,0.413818,-0.449781,-0.861457,1.529843,0.491299,-1.655161,-0.396628,0.890541,1.496182,-0.591888,0.276423,-0.149676,0.314303,0.688647,1.287124,1.249145,1.336295,-0.324161,-1.024639,-0.209570,1.156701,0.473255,-1.119175,-1.493376,1.010642,-1.091525,-2.181835,0.868458,-1.508353,0.664411,-0.126755,0.565586,1.194194,-0.890348,0.715017,-0.899949,0.014422,1.365228,-0.716047,-1.300356,1.788622,-0.026482,-0.441573,0.544851,1.265908,1.555468,0.902012,2.156695,-0.444555,1.737585,0.999335,-0.401028,-0.853859,0.131799,-0.775906,-0.284220,1.464976,0.726586,-0.361152,-0.351006,0.924164,-1.038556,1.885453,-0.636406,-0.273694,1.194125,1.068767,1.960423,-1.387775,-2.000333,0.139752,0.682635,0.357447,0.665918,1.261528,-0.115796,-1.001534,-1.623242,0.120698,1.211548,-0.290366,-0.247934,-1.251265,-0.667552,0.750597,0.560825,1.129133,-2.113742,-0.902088,0.571775,0.230921,1.063679,-1.362034,1.129074,0.563400,-0.264074,-0.450839,-0.005344,-0.345779,-0.347072,-0.679418,1.518621,1.861311,1.794867,-0.430100,1.345707,0.507295,1.827175,-1.026532,-0.173697,0.749181,0.008378,1.966584,-1.611217,0.198496,-0.779248,1.382837,-0.893440,-2.143085,0.302908,-1.084694,0.971110,-0.651776,-0.481845,0.672919,1.474303,-0.815265,1.277592,0.061669,-1.544694,-0.399614,0.567903,0.069439,-1.117074,1.560456,0.854112,1.125101,-0.085832,1.626599,1.539631,1.605583,-1.275838,1.203274,0.582475,-0.363904,-0.087012,0.608874,-0.077552,0.668182,-0.950407,0.592419,0.265899,0.514823,0.860057,-0.472024,0.852537,-0.338024,3.061681,0.421600,0.350064,0.795567,-1.107894,1.154723,-0.820780,-0.015091,1.032132,0.209490,-0.150648,-0.557349,-0.992337,0.473782,-1.895881,-0.143451,0.092122,1.493688,0.519506,-0.312770,-0.478150,-2.270176,1.477517
-1.569410,0.506594,-1.076198,-0.751755,-0.119383,-0.971310,1.872601,-0.176512,-0.693679,0.123121,0.128665,0.329178,2.004695,1.888379,-0.243431,-0.684620,0.843086,1.017404,0.499254,-0.570805,0.086029,0.391269,-0.864756,1.524101,0.863970,-0.490312,1.635829,0.503897,0.939819,-0.330300,-1.665001,0.608312,-0.614326,0.034202,0.908868,0.351236,-0.997140,0.429427,-0.679406,1.397286,-0.136609,-0.993521,0.688248,0.280128,0.510970,-0.320797,0.426459,0.388717,1.580362,-1.154092,0.227491,-0.215693,1.039004,0.051254,-1.335695,0.082253,-1.162791,1.282415,0.441540,1.379462,1.283473,-0.338423,-0.546506,0.453372,-0.418993,-0.651480,0.895393,1.480083,-0.178594,-1.026927,-0.480181,0.798414,0.932810,0.739788,-0.236175,-0.666099,0.897921,-1.464426,0.510437,0.437106,0.955940,-3.219576,-0.424908,0.019276,-0.121960,-0.389669,0.596671,0.724128,-0.213401,0.167036,-0.388055,-1.555302,1.259073,-0.740866,0.444226,0.223557,-0.133041,2.861310,0.772463,-0.280401,-2.850671,-1.344393,-0.133244,-1.139605,-0.310149,2.308452,-2.416905,0.675786,1.083200,1.243303,1.022022,0.912912,0.316255,1.118276,2.559829,-2.002680,-1.941419,-0.452136,0.166731,-0.843503,-0.603272,-1.729294,-0.605398,0.133004,1.709090,-1.919202,-0.892669,-0.383172,-2.608723,0.610256,0.381487,-0.448569,0.477718,-0.081663,-2.367979,-0.076326,2.094131,0.717576,-0.577160,0.441366,0.531793,1.165208,0.106056,-0.978002,0.825563,-0.782073,1.207958,-0.310773,0.830600,1.004878,-1.117228,-0.797838,0.074409,-0.393451,0.912725,-0.555452,-0.061300,0.694213,-0.146168,1.564002,0.081560,-0.265708,-1.356654,-0.027533,-1.984590,0.353008,0.740389,-0.928796,0.390108,0.587095,-0.137451,-1.556497,-1.386846,1.474103,1.748803,-0.073688,1.343514,-1.631382,-0.577860,1.436843,-2.104546,1.113860,-0.254822,-0.389164
0.196985,-1.278083,-0.389389,-2.821070,-1.282804,1.394570,-0.358084,0.866991,0.272309,-0.998379,-0.035948,-0.998350,-0.606976,0.110531,-1.366208,0.200982,-0.190090,0.364110,-1.535470,-1.126317,1.213504,-0.965922,-0.042059,0.079829,0.373428,0.915765,-0.358071,-0.619189,0.228973,0.554706,0.726920,-1.944611,1.651197,0.151170,-1.893760,-2.242154,-0.591891,-0.547810,-0.520403,-1.162442,-0.113539,-1.308961,0.699662,-0.432619,0.565268,0.436423,-0.120309,-2.367415,-0.096395,0.234450,0.001840,-1.587438,0.562503,0.710033,-1.496910,0.677693,-0.931173,2.171336,0.109760,0.660507,-0.432588,0.499130,-0.477273,0.829166,-0.771062,-1.612523,1.141749,-1.197549,0.115550,0.067548,-0.885115,1.028984,-0.058825,-0.955833,1.046777,0.867271,0.224228,0.334244,0.291338,-0.542856,0.094262,-0.135847,0.794555,-1.174681,1.098623,1.292925,-0.825727,0.295562,0.217973,-0.352391,-0.394727,-0.893510,0.358113,-0.286819,-0.082552,0.398121,0.864611,0.372681,-0.504740,0.084506,0.864011,-0.356187,-1.023617,-1.551634,0.426726,-0.279555,1.149198,1.098118,-0.053625,-2.339789,0.347054,0.502506,0.133982,0.687113,0.645524,-0.975909,-0.002044,0.449678,0.618436,-1.365136,0.218270,1.181896,-0.244417,0.527222,-1.477301,-0.322011,1.821687,0.929718,0.085834,-0.115273,-0.392584,-2.167444,-0.145447,-1.497667,0.988869,0.414469,1.553860,-1.173247,0.856787,0.845934,0.283101,-0.066276,1.314925,0.401862,1.010239,0.524629,0.801911,-0.463321,0.833578,0.519087,0.256824,-0.441049,-0.634858,-0.684914,-0.181446,2.070293,2.436961,0.361061,0.344998,-0.037877,-0.841694,0.676504,-0.323820,2.498841,0.730358,0.446327,-0.885718,0.063918,-0.180372,0.624475,-0.812665,-1.277074,0.161644,0.785068,-1.244089,0.610311,-2.033053,-1.282467,-0.298165,-0.728148,-1.405010,-0.772314,-0.983035,0.125174
-1.207740,1.388482,-0.284177,1.799781,1.605207,0.712490,1.956169,1.613152,-0.713234,0.889330,-0.308916,-0.706744,0.056498,0.576406,1.965190,-0.214862,-0.250455,0.240308,1.141870,-2.308156,-0.744970,0.115407,0.337682,-1.089742,-0.176091,0.419655,0.752130,0.517832,1.674895,0.965402,0.517839,0.486055,0.933046,0.691007,0.408451,0.670685,0.586368,0.493436,0.149423,-0.132571,2.875438,2.229182,0.205927,1.584273,-0.156464,-0.830142,1.468035,0.871060,-0.877507,0.618413,-0.779683,-0.445273,1.958741,0.488730,2.666638,0.098182,0.282427,3.402052,-0.171322,0.431964,-0.187683,-0.130785,0.997837,0.214588,-0.814987,1.092716,-0.326730,-0.881162,-1.280697,-1.434926,-1.018548,0.136848,-1.475216,-1.153590,0.897187,-0.151647,0.858016,-1.850763,-1.480937,0.387869,0.740106,0.263660,0.180190,-0.837731,1.059283,-1.687631,-0.144229,-0.037464,-0.473679,-0.030046,-0.470183,-0.401937,-0.796930,-1.802922,0.025188,1.312243,-1.092618,0.941777,-1.179964,-0.090187,0.232462,-1.031271,1.469451,-1.028693,0.474583,-1.029724,0.586191,-0.541757,-0.215598,1.024558,1.278056,-0.644753,-1.070544,0.131399,-1.455709,0.981228,1.031741,-0.068779,0.077048,-0.507208,-0.611006,1.024213,1.291013,0.494218,-0.808042,-1.242707,-2.353829,0.898648,0.761553,0.959367,-0.461087,-0.411552,-1.107341,-1.018011,0.420440,0.350210,0.187429,-0.346937,-0.380791,1.094677,2.593119,-1.032649,-0.322169,-0.344346,-0.185496,-0.395618,0.406143,-1.780345,2.032146,0.104760,1.099836,1.701173,0.484603,0.950045,1.280190,0.501925,-0.598881,0.070030,0.257722,1.211498,-0.111743,-1.096887,-0.941323,2.512698,1.056252,-0.434176,-0.646045,0.709906,-0.116326,-1.487571,0.113390,-2.015908,-0.795209,1.019569,-0.799955,-0.635912,1.057983,-0.929037,-1.297641,0.164211,-0.215172,0.077902,-1.299204,-0.394139
-0.591195,-0.351344,0.404570,-0.395399,0.304719,0.435755,0.524342,0.454918,1.949798,-0.113310,0.136208,-0.707527,0.085367,-1.900164,-0.001891,1.897853,0.699811,1.519722,-1.040889,0.877666,0.337457,-1.068591,-0.325107,-1.102640,-1.504770,-0.280645,-0.070805,-0.136951,-0.047429,-0.593187,2.385034,-0.399065,0.159650,-0.926810,0.156088,0.321549,0.875229,-0.144888,-1.413702,0.147373,-0.392640,-0.848790,-1.139408,-0.583868,-0.053804,-0.362358,-0.496950,0.457511,0.639633,1.340427,-1.260822,1.499768,0.834107,-1.093085,-1.299860,1.605233,-0.358491,-0.441952,1.026732,0.734350,0.601317,-0.891912,-3.098128,-1.084874,1.473789,0.555505,-0.240623,0.387111,-0.021389,0.356088,0.141240,1.174742,-1.005364,0.412094,0.382026,0.012491,-1.204081,-1.075330,0.871063,0.734399,-1.252420,0.142313,-2.214176,1.452534,0.940880,-0.090183,0.317719,0.450446,0.106219,-0.334420,1.158451,-0.888822,-1.188503,-1.118169,-0.535392,-0.379685,-0.532673,-0.809756,1.094997,-2.432071,-0.982071,1.436905,-0.001677,1.371292,-0.340282,-2.061583,-0.691275,-2.667141,1.511628,-0.274761,0.628158,1.044854,-0.204303,-0.682954,-0.329724,-0.109719,-0.877153,-0.778013,-0.464060,-1.031093,-0.011053,-0.178455,-1.075438,-1.871649,-0.132904,1.040827,0.897365,0.209009,-0.142152,0.593018,-0.323788,-0.152750,0.188574,-0.199747,1.934273,-0.553492,-1.682868,-0.404556,-0.495632,0.758116,-0.389262,-0.108355,-0.543547,1.486321,-0.008929,-0.004375,0.819796,0.863851,-1.027802,-0.630436,-0.465643,-1.284322,0.015361,-0.003650,0.767567,-0.393689,0.939041,0.908482,0.676422,-0.306218,0.390251,-1.110837,0.927188,0.428894,1.078545,-0.170626,-0.589464,0.004450,-0.428108,2.107471,-0.580864,-1.272808,-1.668735,1.743165,-1.060980,1.809968,-2.178882,0.100613,-0.100950,0.934369,0.887826,-1.146896,1.970303,1.363393
0.277411,0.775530,-0.038759,0.172402,-0.848826,1.035377,-0.610527,-0.490502,-0.402271,-0.149322,0.162673,-0.035328,1.209812,0.678911,-0.469425,-1.531084,-0.374184,1.367956,-0.600005,0.957832,1.564493,0.566836,-0.651257,0.261332,-0.291135,-0.545072,0.010588,0.310347,0.063992,0.532646,-0.067926,-0.572616,-1.613563,-0.668111,0.699224,-1.587530,-1.479752,0.506556,-1.294353,-0.659227,0.985715,-0.403187,0.082395,0.472488,1.705460,0.675858,-0.554850,0.647921,0.065714,0.272976,0.520322,1.326946,-0.304371,-0.851833,1.533550,0.489492,1.511092,-0.234067,2.037918,0.427687,1.204769,1.844788,-1.457742,-0.755097,-0.676776,0.766905,0.654781,-0.654159,-0.328354,0.504244,1.090597,0.934581,-0.094282,0.483676,0.488179,-1.295967,-0.278584,1.052274,-1.385731,0.470101,2.646327,0.313116,1.126893,0.417821,-0.405641,-1.271793,0.168315,-0.041008,-0.823026,-0.531236,2.000584,-0.912710,0.405204,-0.579987,0.434583,-0.131607,-0.958315,0.230789,0.276700,0.581749,0.432935,-0.871040,0.376015,-1.660783,-1.037414,0.938775,-0.124437,-0.268430,-0.530485,0.992179,-0.697980,0.961984,0.585759,-0.839503,0.951103,-1.726129,2.213188,-0.678455,-0.923973,-0.538240,-0.605002,0.632465,0.289127,2.020381,-0.420326,0.376300,-1.431621,0.033154,1.887127,-0.276590,0.423207,0.174296,-0.335902,-0.302262,0.145803,-0.149357,-0.857524,-0.395710,-1.539727,-1.801297,-0.547687,1.304457,2.562901,0.397661,2.475789,1.609019,0.360129,-0.378843,1.555679,1.125669,0.461210,1.477304,-1.781732,-0.111190,0.274077,0.377318,-0.188397,-0.696745,0.271555,-0.075226,0.016953,-0.452995,-0.271536,1.091657,-0.535643,1.790519,-1.527467,0.162931,0.443147,-1.535980,0.762031,1.499882,-0.192716,0.144185,0.701868,0.641276,0.377166,0.061221,0.223314,-0.515120,0.788355,0.471484,1.636960,-1.062509
